class,path,height,width,channels,mean_intensity,std_intensity
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4140.jpeg,768,768,3,157.88078082049336,64.29683066163881
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4141.jpeg,768,768,3,155.20173249421296,56.238839634645494
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4142.jpeg,768,768,3,169.44395107693143,57.90985692491404
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4143.jpeg,768,768,3,191.62780027036314,58.326765645584025
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4144.jpeg,768,768,3,166.29847208658853,55.9412633950906
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4145.jpeg,768,768,3,172.26074840404368,55.20984107342849
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4146.jpeg,768,768,3,191.34913917824073,47.070406656972224
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4147.jpeg,768,768,3,173.6328870985243,58.51009752425009
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4148.jpeg,768,768,3,165.8786005090784,53.46827923469969
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4149.jpeg,768,768,3,168.26870614510995,52.960803701952166
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca415.jpeg,768,768,3,165.30750811541523,55.41616292053918
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4150.jpeg,768,768,3,186.28311383282696,52.674150639252204
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4151.jpeg,768,768,3,165.99916359230323,61.77344522490223
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4152.jpeg,768,768,3,173.65025499131946,54.24131431866902
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4153.jpeg,768,768,3,190.53120704933448,51.11551238241496
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4154.jpeg,768,768,3,162.81134824399595,61.59685021202513
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4155.jpeg,768,768,3,158.8665658456308,62.580692697236245
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4156.jpeg,768,768,3,181.51241387261285,58.60378743751113
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4157.jpeg,768,768,3,169.69647555881076,56.00237067164868
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4158.jpeg,768,768,3,166.25526710792823,56.80306326471924
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4159.jpeg,768,768,3,172.58701522262007,59.167300675168654
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca416.jpeg,768,768,3,176.83616751211662,55.568319445341665
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4160.jpeg,768,768,3,187.0808631049262,45.53682266539766
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4161.jpeg,768,768,3,188.90971770109954,49.61498701045576
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4162.jpeg,768,768,3,159.00041255244503,57.5633205788946
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4163.jpeg,768,768,3,179.6639036955657,53.30673352436953
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4164.jpeg,768,768,3,172.44306719744648,60.55826718790611
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4165.jpeg,768,768,3,164.67756822374133,59.780891257216176
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4166.jpeg,768,768,3,167.20638699001736,59.32227120543688
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4167.jpeg,768,768,3,178.48386241771556,59.97856127849051
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4168.jpeg,768,768,3,167.3500123200593,57.787837247090586
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4169.jpeg,768,768,3,180.4847982901114,55.35542040942026
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca417.jpeg,768,768,3,184.2580820719401,52.551269228772334
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4170.jpeg,768,768,3,166.96793280707465,57.59955731349019
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4171.jpeg,768,768,3,182.2369842529297,53.35619745101509
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4172.jpeg,768,768,3,181.9357542815032,54.49936120871154
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4173.jpeg,768,768,3,170.47281844527632,59.6992176028957
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4174.jpeg,768,768,3,183.87997210467304,51.64502484169317
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4175.jpeg,768,768,3,183.87997210467304,51.64502484169318
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4176.jpeg,768,768,3,180.08259073893228,61.566888866950634
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4177.jpeg,768,768,3,180.96734449598523,55.003710309206554
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4178.jpeg,768,768,3,150.82779721860533,61.05108997312537
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4179.jpeg,768,768,3,168.0693647596571,52.855183996296184
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca418.jpeg,768,768,3,178.62349107530383,59.45156279064831
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4180.jpeg,768,768,3,173.6201855694806,53.588870522881045
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4181.jpeg,768,768,3,190.56875045211225,49.33961010641697
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4182.jpeg,768,768,3,189.51467499909577,49.27021136974876
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4183.jpeg,768,768,3,170.17246331108942,64.78674821320374
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4184.jpeg,768,768,3,173.75738807960792,56.84654881630743
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4185.jpeg,768,768,3,177.2134167706525,56.98998389806278
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4186.jpeg,768,768,3,173.53567109284577,56.065593373029536
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4187.jpeg,768,768,3,159.14334784613715,62.75676159529291
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4188.jpeg,768,768,3,183.01658347800927,55.884706631211984
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4189.jpeg,768,768,3,168.92080688476562,63.74784558068111
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca419.jpeg,768,768,3,186.82254367404514,48.328795273372855
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4190.jpeg,768,768,3,194.62494066026477,45.42957826670686
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4191.jpeg,768,768,3,185.10939930103444,52.46746680186788
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4192.jpeg,768,768,3,185.38354096589265,51.866051758503986
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4193.jpeg,768,768,3,147.56951282642507,64.0878643163251
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4194.jpeg,768,768,3,157.41526455349393,55.95650728346364
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4195.jpeg,768,768,3,172.39022940176505,63.68000571434809
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4196.jpeg,768,768,3,164.88985527886285,60.740230728975554
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4197.jpeg,768,768,3,199.7173264114945,46.7331730429529
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4198.jpeg,768,768,3,168.67762417263455,57.390403448780155
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4199.jpeg,768,768,3,167.3332711678964,57.34632353443258
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca42.jpeg,768,768,3,174.14618372034144,56.05157398230913
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca420.jpeg,768,768,3,200.01758490668402,48.35023799718029
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4200.jpeg,768,768,3,172.62270722565827,53.33066829247285
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4201.jpeg,768,768,3,165.73265301739727,57.65310066917636
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4202.jpeg,768,768,3,167.79393174913196,55.49174330117878
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4203.jpeg,768,768,3,169.40857216163917,54.49616421553932
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4204.jpeg,768,768,3,187.13605075412326,58.395354221788125
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4205.jpeg,768,768,3,186.0193803575304,50.21614990952878
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4206.jpeg,768,768,3,174.6961336489077,61.41505928175039
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4207.jpeg,768,768,3,197.3241808855975,49.61330281550647
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4208.jpeg,768,768,3,175.56241975007234,60.02365622584947
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4209.jpeg,768,768,3,151.70510525173611,66.17400570542397
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca421.jpeg,768,768,3,198.76821108217592,48.80717480628496
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4210.jpeg,768,768,3,158.56657014069734,53.48798774205354
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4211.jpeg,768,768,3,165.31731895164208,52.68890744227134
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4212.jpeg,768,768,3,163.953694096318,51.21472750943853
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4213.jpeg,768,768,3,161.32784525553384,58.126047314494
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4214.jpeg,768,768,3,157.58080659089265,67.14492265775372
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4215.jpeg,768,768,3,200.01444950810185,40.76092126766357
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4216.jpeg,768,768,3,200.62763864022713,39.7549880096791
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4217.jpeg,768,768,3,166.79987080891928,59.46552352077594
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4218.jpeg,768,768,3,165.4784709789135,60.17196207341137
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4219.jpeg,768,768,3,191.61526093659577,47.90480806998222
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca422.jpeg,768,768,3,172.57844769513164,57.74210492737959
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4220.jpeg,768,768,3,168.00758361816406,58.97139008121056
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4221.jpeg,768,768,3,168.28689123083043,57.6159739103115
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4222.jpeg,768,768,3,163.3882011131004,59.988717670899504
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4223.jpeg,768,768,3,160.30094966182003,54.704044308834824
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4224.jpeg,768,768,3,191.16912050600405,52.55474597689331
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4225.jpeg,768,768,3,174.6905771891276,52.43223146543211
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4226.jpeg,768,768,3,174.53138676396122,52.842568210991345
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4227.jpeg,768,768,3,189.05261004412617,53.67059007721274
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4228.jpeg,768,768,3,167.61305180302372,53.32227417880231
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4229.jpeg,768,768,3,163.52074178059897,58.59943811479805
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca423.jpeg,768,768,3,189.0248899106626,48.79791411345829
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4230.jpeg,768,768,3,172.99981463396992,53.1870622193189
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4231.jpeg,768,768,3,177.4411259403935,51.694188394620866
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4232.jpeg,768,768,3,204.39682345920139,43.80849128517323
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4233.jpeg,768,768,3,151.2933428729022,60.02139810000854
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4234.jpeg,768,768,3,175.10436616120515,56.15510405045214
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4235.jpeg,768,768,3,165.49523360640913,53.19349588095799
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4236.jpeg,768,768,3,175.49558060257525,53.36883609091849
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4237.jpeg,768,768,3,165.67815031828704,55.52848482228387
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4238.jpeg,768,768,3,187.51105357982493,59.05278843191618
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4239.jpeg,768,768,3,169.3705438684534,65.6540106594866
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca424.jpeg,768,768,3,189.33670496057582,35.182651806291545
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4240.jpeg,768,768,3,177.80171938295717,52.07595773975028
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4241.jpeg,768,768,3,162.08999181676793,59.22489178477369
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4242.jpeg,768,768,3,174.5083544695819,49.62025597954699
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4243.jpeg,768,768,3,191.729732937283,34.82603495904114
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4244.jpeg,768,768,3,190.94112481011285,35.22719687127467
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4245.jpeg,768,768,3,184.26062407316985,46.78296316171588
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4246.jpeg,768,768,3,169.20650453920717,58.222032307655724
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4247.jpeg,768,768,3,146.37512263545284,70.01939851616261
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4248.jpeg,768,768,3,165.45520584671587,63.34953882242321
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4249.jpeg,768,768,3,174.57760959201389,53.73486948959562
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca425.jpeg,768,768,3,189.19619750976562,52.15673492483369
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4250.jpeg,768,768,3,156.35648261176215,64.82395087344456
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4251.jpeg,768,768,3,187.30139781810618,50.37062639815709
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4252.jpeg,768,768,3,147.67081197102866,66.0117212053308
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4253.jpeg,768,768,3,184.75417017053675,50.870200350417164
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4254.jpeg,768,768,3,179.24245876736111,49.09120950288186
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4255.jpeg,768,768,3,175.43805722837095,56.55232366451501
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4256.jpeg,768,768,3,175.22054827654804,56.316333862582155
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4257.jpeg,768,768,3,162.4602429425275,58.12255071103002
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4258.jpeg,768,768,3,165.5667470296224,63.68073609767007
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4259.jpeg,768,768,3,176.4947877106843,60.62453216885889
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca426.jpeg,768,768,3,154.11348243995948,61.27626166039922
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4260.jpeg,768,768,3,175.80958105016637,60.57017186883092
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4261.jpeg,768,768,3,205.87817156756367,44.279592559232825
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4262.jpeg,768,768,3,181.05633262351708,54.692402174777214
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4263.jpeg,768,768,3,169.7214197229456,56.13036529232175
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4264.jpeg,768,768,3,186.91302490234375,59.95613293826112
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4265.jpeg,768,768,3,172.7944081624349,59.65631028295217
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4266.jpeg,768,768,3,188.50160838939524,46.83646952443052
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4267.jpeg,768,768,3,167.22524233217592,57.59872911044162
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4268.jpeg,768,768,3,156.72389108163338,51.7745335351266
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4269.jpeg,768,768,3,166.53855952510128,57.148359362504266
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca427.jpeg,768,768,3,182.6531456841363,52.15325339024724
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4270.jpeg,768,768,3,173.7406260172526,58.09501427607325
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4271.jpeg,768,768,3,169.5176527235243,54.53427257873886
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4272.jpeg,768,768,3,188.51080152723523,55.519571032813715
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4273.jpeg,768,768,3,168.42090747974538,60.0196473947775
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4274.jpeg,768,768,3,175.86214757848668,61.969550027035055
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4275.jpeg,768,768,3,175.92194620768228,55.28613707251384
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4276.jpeg,768,768,3,175.44505027488427,55.33751747994394
lung_aca,D:\Islam\Project\Lung_Cancer_CNN\data\raw\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4277.jpeg,768,768,3,167.0775050410518,55.10657728198737
